ID,Address,Match,MatchDetail,AddressMatch,LongLat,N,LR
6260,"5130 NORTH CAPITOL ST NW, Washington, DC, 20011",Match,Non_Exact,"5130 N Capitol St NE, WASHINGTON, DC, 20011","-77.009056,38.952747",76223878,L
2916,"2305 ONTARIO RD NW, Washington, DC, 20009",Match,Exact,"2305 Ontario Rd NW, WASHINGTON, DC, 20009","-77.03986,38.92035",76244603,R
2189,"1806 D ST SE, Washington, DC, 20003",Match,Exact,"1806 D St SE, WASHINGTON, DC, 20003","-76.97881,38.884113",76231601,L
6267,"5133 D ST SE, Washington, DC, 20019",Match,Exact,"5133 D St SE, WASHINGTON, DC, 20019","-76.92826,38.883583",76233891,R
6826,"5811 32ND ST NW, Washington, DC, 20015",Match,Exact,"5811 32nd St NW, WASHINGTON, DC, 20015","-77.063866,38.966843",76219327,R
2704,"2132 32ND PL SE, Washington, DC, 20020",Match,Exact,"2132 32nd Pl SE, WASHINGTON, DC, 20020","-76.96047,38.863842",76232084,L
4000,"3300 SHERMAN AVE NW, Washington, DC, 20010",Match,Exact,"3300 Sherman Ave NW, WASHINGTON, DC, 20010","-77.02655,38.93083",76224056,L
1865,"1649 KRAMER ST NE, Washington, DC, 20002",Match,Exact,"1649 Kramer St NE, WASHINGTON, DC, 20002","-76.98092,38.897823",76230424,R
6069,"5027 5TH ST NW, Washington, DC, 20011",Match,Exact,"5027 5th St NW, WASHINGTON, DC, 20011","-77.01963,38.95133",76223416,R
2508,"2000 48TH ST NW, Washington, DC, 20007",Match,Exact,"2000 48th St NW, WASHINGTON, DC, 20007","-77.0944,38.91723",76220050,L
1667,"1600 13TH ST NW, Washington, DC, 20009",Match,Exact,"1600 13th St NW, WASHINGTON, DC, 20009","-77.02964,38.911163",76226049,L
3437,"2934 PORTER ST NW, Washington, DC, 20008",Match,Exact,"2934 Porter St NW, WASHINGTON, DC, 20008","-77.05994,38.93683",76221149,L
2198,"1810 KEARNY ST NE, Washington, DC, 20018",Match,Non_Exact,"1810 Kearney St NE, WASHINGTON, DC, 20018","-76.97916,38.931156",76229164,L
3630,"310 EMERSON ST NW, Washington, DC, 20011",Match,Exact,"310 Emerson St NW, WASHINGTON, DC, 20011","-77.01603,38.950043",76223904,L
6062,"5025 GLENBROOK TER NW, Washington, DC, 20016",Match,Exact,"5025 Glenbrook Ter NW, WASHINGTON, DC, 20016","-77.10308,38.935013",76219889,L
3637,"3101 RITTENHOUSE ST NW, Washington, DC, 20015",Match,Exact,"3101 Rittenhouse St NW, WASHINGTON, DC, 20015","-77.06294,38.969776",76219321,R
3037,"242 10TH ST NE, Washington, DC, 20002",Match,Exact,"242 10th St NE, WASHINGTON, DC, 20002","-76.99267,38.892693",76229999,L
2902,"23 T ST NE, Washington, DC, 20002",Match,Exact,"23 T St NE, WASHINGTON, DC, 20002","-77.00785,38.91555",76224686,R
504,"1224 TALBERT ST SE, Washington, DC, 20020",Match,Exact,"1224 Talbert St SE, WASHINGTON, DC, 20020","-76.99158,38.862267",76230824,L
1856,"1647 FORT DAVIS PL SE, Washington, DC, 20020",Match,Exact,"1647 Fort Davis Pl SE, WASHINGTON, DC, 20020","-76.947296,38.866905",76233767,R
2711,"2135 YORKTOWN RD NW, Washington, DC, 20012",Match,Exact,"2135 Yorktown Rd NW, WASHINGTON, DC, 20012","-77.04693,38.98869",76221382,R
774,"1311 INDEPENDENCE AVE SE, Washington, DC, 20003",Match,Exact,"1311 Independence Ave SE, WASHINGTON, DC, 20003","-76.987885,38.88758",624065516,R
6836,"5815 SHERIER PL NW, Washington, DC, 20016",Match,Exact,"5815 Sherier Pl NW, WASHINGTON, DC, 20016","-77.11193,38.934387",76219071,R
3451,"2946 UNIVERSITY TER NW, Washington, DC, 20016",Match,Exact,"2946 University Ter NW, WASHINGTON, DC, 20016","-77.097404,38.92907",76219962,L
1660,"158 CHESAPEAKE ST SW, Washington, DC, 20032",Match,Exact,"158 Chesapeake St SW, WASHINGTON, DC, 20032","-77.01167,38.82864",76227855,L
2718,"2141 30TH ST NE, Washington, DC, 20018",Match,Exact,"2141 30th St NE, WASHINGTON, DC, 20018","-76.965126,38.92009",76229543,R
6251,"513 C ST NE, Washington, DC, 20002",Match,Exact,"513 C St NE, WASHINGTON, DC, 20002","-76.999344,38.89307",76229870,R
2517,"2003 KLINGLE RD NW, Washington, DC, 20010",Match,Exact,"2003 Klingle Rd NW, WASHINGTON, DC, 20010","-77.04559,38.933144",76222568,R
3444,"2942 M ST SE, Washington, DC, 20019",Match,Exact,"2942 M St SE, WASHINGTON, DC, 20019","-76.96612,38.876938",76231683,L
1653,"1546 NEW JERSEY AVE NW, Washington, DC, 20001",Match,Exact,"1546 New Jersey Ave NW, WASHINGTON, DC, 20001","-77.01668,38.91065",76240007,L
6055,"5022 CAPITOL ST NE, Washington, DC, 20019",Match,Non_Exact,"5022 E Capitol St NE, WASHINGTON, DC, 20019","-76.92953,38.88978",76233619,L
2909,"2301 1ST ST NW, Washington, DC, 20001",Match,Exact,"2301 1st St NW, WASHINGTON, DC, 20001","-77.01213,38.920288",76224583,R
3647,"3105 ELLICOTT ST NW, Washington, DC, 20008",Match,Exact,"3105 Ellicott St NW, WASHINGTON, DC, 20008","-77.06276,38.95332",76220648,R
4709,"3915 MILITARY RD NW, Washington, DC, 20015",Match,Exact,"3915 Military Rd NW, WASHINGTON, DC, 20015","-77.078064,38.961033",76220251,R
765,"1310 Q ST NW, Washington, DC, 20009",Match,Exact,"1310 Q St NW, WASHINGTON, DC, 20009","-77.03007,38.911114",76225718,L
2938,"232 CHANNING ST NE, Washington, DC, 20002",Match,Exact,"232 Channing St NE, WASHINGTON, DC, 20002","-77.003,38.92238",76228557,L
1889,"1662 34TH ST NW, Washington, DC, 20007",Match,Exact,"1662 34th St NW, WASHINGTON, DC, 20007","-77.06792,38.912167",76221236,L
6039,"5019 13TH ST NE, Washington, DC, 20017",Match,Exact,"5019 13th St NE, WASHINGTON, DC, 20017","-76.98678,38.950584",76228249,R
6843,"5821 3RD PL NW, Washington, DC, 20011",Match,Exact,"5821 3rd Pl NW, WASHINGTON, DC, 20011","-77.01708,38.960434",76223703,R
4702,"3912 GEORGETOWN CT NW, Washington, DC, 20007",Match,Exact,"3912 Georgetown Ct NW, WASHINGTON, DC, 20007","-77.07642,38.914078",76238203,L
2931,"2314 2ND ST NE, Washington, DC, 20002",Match,Exact,"2314 2nd St NE, WASHINGTON, DC, 20002","-77.003525,38.920628",76228568,L
6244,"5125 WARREN PL NW, Washington, DC, 20016",Match,Exact,"5125 Warren Pl NW, WASHINGTON, DC, 20016","-77.10027,38.945168",76237188,R
2725,"2158 DUNMORE LN NW, Washington, DC, 20007",Match,Non_Exact,"2158 Dunmore Ln, WASHINGTON, DC, 20007","-77.08578,38.91791",623977321,R
3070,"2438 TUNLAW RD NW, Washington, DC, 20007",Match,Exact,"2438 Tunlaw Rd NW, WASHINGTON, DC, 20007","-77.074234,38.9217",76220997,L
6237,"5123 12TH ST NE, Washington, DC, 20011",Match,Exact,"5123 12th St NE, WASHINGTON, DC, 20011","-76.989296,38.95385",76228233,R
1688,"1606 PORTAL DR NW, Washington, DC, 20012",Match,Exact,"1606 Portal Dr NW, WASHINGTON, DC, 20012","-77.03694,38.99065",76221344,L
3459,"2971 MCKINLEY ST NW, Washington, DC, 20015",Match,Exact,"2971 McKinley St NW, WASHINGTON, DC, 20015","-77.06093,38.96492",76219397,R
6850,"584 REGENT PL NE, Washington, DC, 20017",No_Match,,,,,
6046,"5020 14TH ST NE, Washington, DC, 20017",Match,Exact,"5020 14th St NE, WASHINGTON, DC, 20017","-76.98568,38.950512",76228251,L
2524,"2006 E ST NE, Washington, DC, 20002",Match,Exact,"2006 E St NE, WASHINGTON, DC, 20002","-76.97607,38.896126",76231362,L
3077,"2443 MONROE ST NE, Washington, DC, 20018",Match,Exact,"2443 Monroe St NE, WASHINGTON, DC, 20018","-76.97046,38.933098",76229239,R
3655,"3107 DOGWOOD ST NW, Washington, DC, 20015",Match,Exact,"3107 Dogwood St NW, WASHINGTON, DC, 20015","-77.0546,38.981083",76219256,R
4904,"4106 46TH ST NW, Washington, DC, 20016",Match,Exact,"4106 46th St NW, WASHINGTON, DC, 20016","-77.09063,38.942013",76219766,L
754,"131 D ST SE, Washington, DC, 20003",Match,Exact,"131 D St SE, WASHINGTON, DC, 20003","-77.00467,38.885048",76227155,R
2732,"217 17TH ST SE, Washington, DC, 20003",Match,Exact,"217 17th St SE, WASHINGTON, DC, 20003","-76.98078,38.887203",76230525,R
2923,"2308 NORTH CAPITOL ST NW, Washington, DC, 20002",Match,Exact,"2308 N Capitol St NW, WASHINGTON, DC, 20002","-77.00906,38.92037",76224670,L
4717,"3920 C ST SE, Washington, DC, 20019",Match,Exact,"3920 C St SE, WASHINGTON, DC, 20019","-76.94861,38.886734",629769980,L
3472,"3000 16TH ST NE, Washington, DC, 20018",Match,Exact,"3000 16th St NE, WASHINGTON, DC, 20018","-76.982346,38.928066",76228839,L
1681,"1604 LONGFELLOW ST NW, Washington, DC, 20011",Match,Exact,"1604 Longfellow St NW, WASHINGTON, DC, 20011","-77.03652,38.957413",76222255,L
6028,"5016 JAY ST NE, Washington, DC, 20019",Match,Exact,"5016 Jay St NE, WASHINGTON, DC, 20019","-76.928764,38.901848",76233968,L
1872,"1651 PORTAL ST N, Washington, DC, 20012",No_Match,,,,,
6857,"5900 EADS ST NE, Washington, DC, 20019",Match,Exact,"5900 Eads St NE, WASHINGTON, DC, 20019","-76.91634,38.895832",76234147,L
4911,"4109 EMERY PL NW, Washington, DC, 20016",Match,Exact,"4109 Emery Pl NW, WASHINGTON, DC, 20016","-77.08054,38.95388",76219694,R
6228,"5120 8TH ST NW, Washington, DC, 20011",Match,Exact,"5120 8th St NW, WASHINGTON, DC, 20011","-77.02386,38.95221",76223316,L
1880,"1657 31ST ST NW, Washington, DC, 20007",Match,Exact,"1657 31st St NW, WASHINGTON, DC, 20007","-77.062645,38.912132",76221252,R
8002,"911 K ST NE, Washington, DC, 20002",Match,Exact,"911 K St NE, WASHINGTON, DC, 20002","-76.9936,38.9025",76229798,R
3060,"243 LONGFELLOW ST NW, Washington, DC, 20011",Match,Exact,"243 Longfellow St NW, WASHINGTON, DC, 20011","-77.01539,38.957676",76223721,R
1674,"1601 ROSEDALE ST NE, Washington, DC, 20002",Match,Exact,"1601 Rosedale St NE, WASHINGTON, DC, 20002","-76.98201,38.89754",76230426,R
2538,"2011 13TH ST NW, Washington, DC, 20009",Match,Exact,"2011 13th St NW, WASHINGTON, DC, 20009","-77.0296,38.917156",76224285,R
4919,"4111 12TH ST NE, Washington, DC, 20017",Match,Exact,"4111 12th St NE, WASHINGTON, DC, 20017","-76.99022,38.94025",76228321,R
3667,"311 U ST NE, Washington, DC, 20002",Match,Exact,"311 U St NE, WASHINGTON, DC, 20002","-77.00182,38.91698",76228636,R
2531,"201 13TH ST SE, Washington, DC, 20003",Match,Exact,"201 13th St SE, WASHINGTON, DC, 20003","-76.988335,38.887554",76230379,R
5736,"4706 YUMA ST NW, Washington, DC, 20016",Match,Exact,"4706 Yuma St NW, WASHINGTON, DC, 20016","-77.0928,38.946274",76219715,L
3725,"3127 LYNDALE PL SE, Washington, DC, 20019",Match,Exact,"3127 Lyndale Pl SE, WASHINGTON, DC, 20019","-76.96253,38.87708",76231930,R
7750,"805 51ST ST NE, Washington, DC, 20019",Match,Exact,"805 51st St NE, WASHINGTON, DC, 20019","-76.92757,38.89995",76233970,R
4495,"3715 IDAHO AVE NW, Washington, DC, 20016",Match,Exact,"3715 Idaho Ave NW, WASHINGTON, DC, 20016","-77.07128,38.938313",76220575,R
4204,"3420 36TH ST NW, Washington, DC, 20016",Match,Exact,"3420 36th St NW, WASHINGTON, DC, 20016","-77.07091,38.935497",76220883,L
1192,"1412 C ST NE, Washington, DC, 20002",Match,Exact,"1412 C St NE, WASHINGTON, DC, 20002","-76.98483,38.89359",76230353,L
2434,"1920 BENNETT PL NE, Washington, DC, 20002",Match,Exact,"1920 Bennett Pl NE, WASHINGTON, DC, 20002","-76.97593,38.899506",76231285,L
3084,"245 TENNESSEE AVE NE, Washington, DC, 20002",Match,Exact,"245 Tennessee Ave NE, WASHINGTON, DC, 20002","-76.98756,38.893",635190620,R
6205,"5112 3RD ST NW, Washington, DC, 20011",Match,Exact,"5112 3rd St NW, WASHINGTON, DC, 20011","-77.015915,38.952374",76223772,L
1580,"1525 CONSTITUTION AVE NE, Washington, DC, 20002",Match,Exact,"1525 Constitution Ave NE, WASHINGTON, DC, 20002","-76.98326,38.891994",76230488,R
4614,"3813 MINNESOTA AVE NE, Washington, DC, 20019",Match,Exact,"3813 Minnesota Ave NE, WASHINGTON, DC, 20019","-76.95119,38.89237",76233096,R
7064,"618 KENNEDY ST NE, Washington, DC, 20011",Match,Exact,"618 Kennedy St NE, WASHINGTON, DC, 20011","-76.99834,38.956966",76228074,L
6214,"5115 4TH ST NW, Washington, DC, 20011",Match,Exact,"5115 4th St NW, WASHINGTON, DC, 20011","-77.0176,38.95233",76223424,R
4211,"3422 GARFIELD ST NW, Washington, DC, 20007",Match,Exact,"3422 Garfield St NW, WASHINGTON, DC, 20007","-77.06768,38.927513",76220931,L
3923,"324 19TH ST NE, Washington, DC, 20002",Match,Exact,"324 19th St NE, WASHINGTON, DC, 20002","-76.97727,38.8937",76231337,L
4488,"3711 INGOMAR ST NW, Washington, DC, 20015",Match,Exact,"3711 Ingomar St NW, WASHINGTON, DC, 20015","-77.07217,38.95837",76220322,R
6617,"5416 SHERIER PL NW, Washington, DC, 20016",Match,Exact,"5416 Sherier Pl NW, WASHINGTON, DC, 20016","-77.10678,38.928577",76219122,L
4218,"3426 EADS ST NE, Washington, DC, 20019",Match,Exact,"3426 Eads St NE, WASHINGTON, DC, 20019","-76.95715,38.895607",76231515,L
1185,"1411 36TH ST NW, Washington, DC, 20007",Match,Exact,"1411 36th St NW, WASHINGTON, DC, 20007","-77.070335,38.90784",76224815,R
2427,"1917 T PL SE, Washington, DC, 20020",Match,Exact,"1917 T Pl SE, WASHINGTON, DC, 20020","-76.97653,38.86648",76231768,R
5745,"4709 SHERIFF RD NE, Washington, DC, 20019",Match,Exact,"4709 Sheriff Rd NE, WASHINGTON, DC, 20019","-76.93525,38.902817",76233297,R
7742,"802 A ST NE, Washington, DC, 20002",Match,Exact,"802 A St NE, WASHINGTON, DC, 20002","-76.99489,38.89095",76230040,L
3091,"247 16TH ST SE, Washington, DC, 20003",Match,Exact,"247 16th St SE, WASHINGTON, DC, 20003","-76.98223,38.886208",76230935,R
3715,"3122 18TH ST NW, Washington, DC, 20010",Match,Exact,"3122 18th St NW, WASHINGTON, DC, 20010","-77.04132,38.93006",76222865,L
6221,"5118 YUMA ST NW, Washington, DC, 20016",Match,Exact,"5118 Yuma St NW, WASHINGTON, DC, 20016","-77.10112,38.94618",76236738,R
4891,"410 OAKDALE PL NW, Washington, DC, 20001",Match,Exact,"410 Oakdale Pl NW, WASHINGTON, DC, 20001","-77.01781,38.917828",76224439,L
7071,"619 GIRARD ST NE, Washington, DC, 20017",Match,Exact,"619 Girard St NE, WASHINGTON, DC, 20017","-76.997955,38.92649",76228458,R
6608,"5410 3RD ST NW, Washington, DC, 20011",Match,Exact,"5410 3rd St NW, WASHINGTON, DC, 20011","-77.01607,38.955643",76223756,L
3914,"3236 O ST SE, Washington, DC, 20020",Match,Exact,"3236 O St SE, WASHINGTON, DC, 20020","-76.95928,38.871147",76238109,L
1590,"1527 CONSTITUTION AVE NE, Washington, DC, 20002",Match,Exact,"1527 Constitution Ave NE, WASHINGTON, DC, 20002","-76.98323,38.891994",76230488,R
5752,"4712 BLAGDEN TER NW, Washington, DC, 20011",Match,Exact,"4712 Blagden Ter NW, WASHINGTON, DC, 20011","-77.040665,38.94799",76222355,L
7734,"800 DELAFIELD ST NE, Washington, DC, 20017",Match,Exact,"800 Delafield St NE, WASHINGTON, DC, 20017","-76.99486,38.94928",76228176,L
6601,"5407 8TH ST NW, Washington, DC, 20011",Match,Exact,"5407 8th St NW, WASHINGTON, DC, 20011","-77.02397,38.955368",76223299,R
7079,"620 G ST SW, Washington, DC, 20024",Match,Exact,"620 G St SW, WASHINGTON, DC, 20024","-77.02059,38.88127",76238526,L
4606,"3810 EASTERN AVE NE, Washington, DC, 20018",Match,Exact,"3810 Eastern Ave NE, WASHINGTON, DC, 20018","-76.96583,38.937046",76229246,L
1178,"1409 RIDGEVIEW WAY NW, Washington, DC, 20007",No_Match,,,,,
2453,"1925 SUMMIT PL NE, Washington, DC, 20002",Match,Exact,"1925 Summit Pl NE, WASHINGTON, DC, 20002","-77.00507,38.916378",76224724,R
4225,"3433 HIGHWOOD DR SE, Washington, DC, 20020",Match,Exact,"3433 Highwood Dr SE, WASHINGTON, DC, 20020","-76.95674,38.869663",76232111,R
3740,"3136 P ST NW, Washington, DC, 20007",Match,Exact,"3136 P St NW, WASHINGTON, DC, 20007","-77.06217,38.909264",76224894,L
3747,"314 47TH ST NE, Washington, DC, 20019",Match,Exact,"314 47th St NE, WASHINGTON, DC, 20019","-76.93489,38.893707",76233467,L
1598,"1529 FORT DAVIS ST SE, Washington, DC, 20020",Match,Exact,"1529 Fort Davis St SE, WASHINGTON, DC, 20020","-76.946785,38.86876",76233764,R
7041,"615 WEBSTER ST NW, Washington, DC, 20011",Match,Exact,"615 Webster St NW, WASHINGTON, DC, 20011","-77.02091,38.94416",76223609,R
3946,"3252 JONES CT NW, Washington, DC, 20007",Match,Exact,"3252 Jones Ct NW, WASHINGTON, DC, 20007","-77.065346,38.910564",76235353,R
4631,"3818 HANSBERRY CT NE, Washington, DC, 20018",No_Match,,,,,
4638,"3820 WINDOM PL NW, Washington, DC, 20016",Match,Exact,"3820 Windom Pl NW, WASHINGTON, DC, 20016","-77.07517,38.94552",76220477,L
4099,"3331 N ST NW, Washington, DC, 20007",Match,Exact,"3331 N St NW, WASHINGTON, DC, 20007","-77.06664,38.906803",76224871,R
7048,"617 16TH ST NE, Washington, DC, 20002",No_Match,,,,,
7726,"7947 ORCHID ST NW, Washington, DC, 20012",Match,Exact,"7947 Orchid St NW, WASHINGTON, DC, 20012","-77.03833,38.987953",76221472,R
5761,"4715 SEDGWICK ST NW, Washington, DC, 20016",Match,Exact,"4715 Sedgwick St NW, WASHINGTON, DC, 20016","-77.092926,38.940334",76219562,R
4232,"3446 HIGHWOOD DR SE, Washington, DC, 20020",Match,Exact,"3446 Highwood Dr SE, WASHINGTON, DC, 20020","-76.95643,38.86964",76232111,L
4092,"333 6TH ST SE, Washington, DC, 20003",Match,Exact,"333 6th St SE, WASHINGTON, DC, 20003","-76.998474,38.88514",76230582,R
2460,"1928 37TH ST NW, Washington, DC, 20007",Match,Exact,"1928 37th St NW, WASHINGTON, DC, 20007","-77.07284,38.915733",76221044,L
3732,"313 59TH ST NE, Washington, DC, 20019",Match,Exact,"313 59th St NE, WASHINGTON, DC, 20019","-76.9164,38.89315",76234149,R
2444,"1922 CALVERT ST NW, Washington, DC, 20009",Match,Exact,"1922 Calvert St NW, WASHINGTON, DC, 20009","-77.045364,38.923225",76222688,L
4239,"346 EASTERN AVE NE, Washington, DC, 20019",Match,Exact,"346 Eastern Ave NE, WASHINGTON, DC, 20019","-76.91071,38.893898",76234208,L
5768,"4720 BRANDYWINE ST NW, Washington, DC, 20016",Match,Exact,"4720 Brandywine St NW, WASHINGTON, DC, 20016","-77.09302,38.94968",76219506,L
4621,"3816 10TH ST NW, Washington, DC, 20011",Match,Exact,"3816 10th St NW, WASHINGTON, DC, 20011","-77.02722,38.93782",76223520,L
3937,"3246 THEODORE R HAGANS DR NE, Washington, DC, 20018",No_Match,,,,,
7719,"782 KENNEDY ST NE, Washington, DC, 20011",Match,Exact,"782 Kennedy St NE, WASHINGTON, DC, 20011","-76.99482,38.957287",76228082,L
1199,"1413 4TH ST SW, Washington, DC, 20024",Match,Exact,"1413 4th St SW, WASHINGTON, DC, 20024","-77.01758,38.87281",76227020,R
3930,"3240 19TH ST NW, Washington, DC, 20010",Match,Exact,"3240 19th St NW, WASHINGTON, DC, 20010","-77.044205,38.93282",76222573,L
7055,"617 OTIS PL NW, Washington, DC, 20010",Match,Exact,"617 Otis Pl NW, WASHINGTON, DC, 20010","-77.01993,38.93512",76224157,R
7712,"778 LAMONT ST NW, Washington, DC, 20010",Match,Exact,"778 Lamont St NW, WASHINGTON, DC, 20010","-77.024376,38.93096",76237748,L
4856,"4056 CHANCERY CT NW, Washington, DC, 20007",Match,Exact,"4056 Chancery Ct NW, WASHINGTON, DC, 20007","-77.07724,38.914364",76235971,R
4661,"3833 COMMODORE JOSHUA BARNEY DR NE, Washington, DC, 20018",No_Match,,,,,
7794,"811 MASSACHUSETTS AVE NE, Washington, DC, 20002",Match,Exact,"811 Massachusetts Ave NE, WASHINGTON, DC, 20002","-76.994804,38.89164",76230012,R
2681,"2120 CAPITOL ST NW, Washington, DC, 20002",Match,Non_Exact,"2120 N Capitol St NW, WASHINGTON, DC, 20002","-77.00906,38.91837",76224675,L
7986,"906 3RD ST SE, Washington, DC, 20003",Match,Exact,"906 3rd St SE, WASHINGTON, DC, 20003","-77.00202,38.879192",76230620,L
2477,"1936 15TH ST NW, Washington, DC, 20009",Match,Exact,"1936 15th St NW, WASHINGTON, DC, 20009","-77.03455,38.91646",76223177,L
2485,"1938 QUINCY ST NE, Washington, DC, 20018",Match,Exact,"1938 Quincy St NE, WASHINGTON, DC, 20018","-76.97714,38.937252",76229122,L
4448,"3644 RESERVOIR RD NW, Washington, DC, 20007",Match,Exact,"3644 Reservoir Rd NW, WASHINGTON, DC, 20007","-77.07259,38.912582",76221059,L
4070,"3321 AMES ST NE, Washington, DC, 20019",Match,Exact,"3321 Ames St NE, WASHINGTON, DC, 20019","-76.95975,38.890594",76231542,R
4252,"348 N ST SW, Washington, DC, 20024",No_Match,,,,,
3962,"3263 BEECH ST NW, Washington, DC, 20015",Match,Exact,"3263 Beech St NW, WASHINGTON, DC, 20015","-77.06073,38.978577",76219237,R
7995,"908 INDEPENDENCE AVE SE, Washington, DC, 20003",Match,Exact,"908 Independence Ave SE, WASHINGTON, DC, 20003","-76.99362,38.887608",76230065,L
4077,"3323 O ST NW, Washington, DC, 20007",Match,Exact,"3323 O St NW, WASHINGTON, DC, 20007","-77.06651,38.907803",76224870,R
4653,"3828 BLAINE ST NE, Washington, DC, 20019",Match,Exact,"3828 Blaine St NE, WASHINGTON, DC, 20019","-76.950195,38.89191",76233147,L
3969,"327 T ST NW, Washington, DC, 20001",Match,Exact,"327 T St NW, WASHINGTON, DC, 20001","-77.016365,38.915955",76224452,R
5708,"466 EASTERN AVE NE, Washington, DC, 20019",Match,Exact,"466 Eastern Ave NE, WASHINGTON, DC, 20019","-76.91271,38.895443",635190538,L
4842,"404 EMERSON ST NW, Washington, DC, 20011",Match,Exact,"404 Emerson St NW, WASHINGTON, DC, 20011","-77.017685,38.949993",76223598,L
4463,"3674 SOUTHERN AVE SE, Washington, DC, 20020",Match,Exact,"3674 Southern Ave SE, WASHINGTON, DC, 20020","-76.9529,38.85898",76236948,L
2469,"1931 38TH ST NW, Washington, DC, 20007",Match,Exact,"1931 38th St NW, WASHINGTON, DC, 20007","-77.074234,38.915726",76221039,R
7976,"904 WEBSTER ST NW, Washington, DC, 20011",Match,Exact,"904 Webster St NW, WASHINGTON, DC, 20011","-77.025246,38.944",76223523,L
2672,"2119 HUIDEKOPER PL NW, Washington, DC, 20007",Match,Exact,"2119 Huidekoper Pl NW, WASHINGTON, DC, 20007","-77.07412,38.91832",76221016,R
7783,"810 DECATUR ST NW, Washington, DC, 20011",Match,Exact,"810 Decatur St NW, WASHINGTON, DC, 20011","-77.0239,38.94833",76223484,L
4849,"405 11TH ST SE, Washington, DC, 20003",Match,Exact,"405 11th St SE, WASHINGTON, DC, 20003","-76.99155,38.88399",76230697,R
5701,"4641 GARFIELD ST NW, Washington, DC, 20007",Match,Exact,"4641 Garfield St NW, WASHINGTON, DC, 20007","-77.09167,38.9276",76220098,R
3953,"326 FARRAGUT ST NW, Washington, DC, 20011",Match,Exact,"326 Farragut St NW, WASHINGTON, DC, 20011","-77.016335,38.951107",76223775,L
5505,"4504 CHESAPEAKE ST NW, Washington, DC, 20016",Match,Exact,"4504 Chesapeake St NW, WASHINGTON, DC, 20016","-77.088806,38.951027",76219592,L
4455,"3655 ALABAMA AVE SE, Washington, DC, 20020",Match,Exact,"3655 Alabama Ave SE, WASHINGTON, DC, 20020","-76.95508,38.864235",76235055,R
4261,"35 U ST NE, Washington, DC, 20002",Match,Exact,"35 U St NE, WASHINGTON, DC, 20002","-77.00795,38.91697",76224703,R
2665,"2116 4TH ST NE, Washington, DC, 20002",Match,Exact,"2116 4th St NE, WASHINGTON, DC, 20002","-77.00059,38.918316",76228598,L
4646,"3824 KLINGLE PL NW, Washington, DC, 20016",Match,Exact,"3824 Klingle Pl NW, WASHINGTON, DC, 20016","-77.07536,38.929737",76220830,L
4085,"3328 AMES ST NE, Washington, DC, 20019",Match,Exact,"3328 Ames St NE, WASHINGTON, DC, 20019","-76.959595,38.89062",76231542,L
3706,"312 JEFFERSON ST NW, Washington, DC, 20011",Match,Exact,"312 Jefferson St NW, WASHINGTON, DC, 20011","-77.01632,38.95547",76223409,L
4874,"408 DELAFIELD PL NW, Washington, DC, 20011",Match,Exact,"408 Delafield Pl NW, WASHINGTON, DC, 20011","-77.01773,38.94925",76223600,L
4472,"3706 JENIFER ST NW, Washington, DC, 20015",Match,Exact,"3706 Jenifer St NW, WASHINGTON, DC, 20015","-77.07075,38.95901",76220354,L
2499,"20 FARRAGUT PL NW, Washington, DC, 20011",Match,Exact,"20 Farragut Pl NW, WASHINGTON, DC, 20011","-77.00904,38.95104",76223876,L
3506,"3011 13TH ST NW, Washington, DC, 20009",Match,Exact,"3011 13th St NW, WASHINGTON, DC, 20009","-77.02969,38.92777",635190486,R
4268,"3505 PATTERSON ST NW, Washington, DC, 20015",Match,Exact,"3505 Patterson St NW, WASHINGTON, DC, 20015","-77.07062,38.967625",76219214,R
7774,"809 DELAFIELD ST NE, Washington, DC, 20017",Match,Exact,"809 Delafield St NE, WASHINGTON, DC, 20017","-76.99471,38.949253",76228176,R
7967,"902 MARYLAND AVE NE, Washington, DC, 20002",Match,Exact,"902 Maryland Ave NE, WASHINGTON, DC, 20002","-76.99364,38.89599",76229990,L
5715,"4700 QUEENS CHAPEL TER NE, Washington, DC, 20017",Match,Exact,"4700 Queens Chapel Ter NE, WASHINGTON, DC, 20017","-76.97971,38.946243",76228379,L
5521,"451 PARK RD NW, Washington, DC, 20010",Match,Exact,"451 Park Rd NW, WASHINGTON, DC, 20010","-77.01962,38.932587",76224164,R
5512,"4508 20TH ST NE, Washington, DC, 20018",Match,Exact,"4508 20th St NE, WASHINGTON, DC, 20018","-76.97624,38.9438",76229042,L
2695,"2129 CHANNING ST NE, Washington, DC, 20018",Match,Exact,"2129 Channing St NE, WASHINGTON, DC, 20018","-76.97463,38.92235",76229345,R
4276,"3509 MCKINLEY ST NW, Washington, DC, 20015",Match,Exact,"3509 McKinley St NW, WASHINGTON, DC, 20015","-77.069214,38.96492",76219225,R
3986,"3292 ROBERT CLIFTON WEAVER WAY NE, Washington, DC, 20018",No_Match,,,,,
4053,"3317 CLEVELAND AVE NW, Washington, DC, 20008",Match,Exact,"3317 Cleveland Ave NW, WASHINGTON, DC, 20008","-77.065384,38.92921",76221114,R
7086,"6206 12TH ST NW, Washington, DC, 20011",Match,Exact,"6206 12th St NW, WASHINGTON, DC, 20011","-77.0286,38.96508",76221852,L
